id,text,Hello,Done,Connect,Order,Changing,Return,Other,Inform,Request,ID_product,size_product,color_product,material_product,cost_product,amount_product,name_promotion,content_promotion,Id member,phone member,addr member,level member,benefit member,feedback,shiping fee,size customer,height customer,weight customer,addr store,phone store
381072,onversation: Khách 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381073,Khách 64: Dạ e cam ơn ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381074,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381075,Khách 64: Ship chung áo dài đỏ nảy e đc chốt dùm e luôn nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381076,Khách 64: Ô cê c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381077,Check ib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381078,n sz L 199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381079,Khách 64: Ô cê c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381080,"Em chốt đơn hàng cho mình rồi chị nhé .Vì đơn hàng chốt qua tin nhắn nên bên e sẽ không gọi điện lại .Hàng chốt sẽ gói đi hàng liền nên chị tổng bill một lần giúp em .( Lưu ý bên em không ktra hàng trước khi nhận ,CÓ ĐƠN TRÊN LIVE c nhớ nhăc ạ , sau khi nhận hàng có vấn đề liên hệ hotline bên e để giải quyết ) Cám ơn chị ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381081,Dạ mẫu này giá 199 ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381082,Khách 64: C ship hành cho e chưa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381083,Khách 64: Lấy e cho giao địa chỉ cũ nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381084,Khách 64: Gia bnhiu v c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381085,Dạ còn màu đen sz L ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381086,Khách 64: Nếu không còn đen thì lấy trắng ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381087,Khách 64: Ship địa chỉ cũ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381088,Khách 64: Lấy cho e size L màu đen với ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381089,dạ đúng rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381090,Khách 64: Mẫu này hết và túi xách màu trắng đen cũng hết hả c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381091,Khách 64: Chị mơi gửi mẫu này à,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381092,Khách 64: Còn mẫu này hả chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381093,Dạ còn 2 mẫu shop vừa gửi cho chị đó ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381094,Khách 64: Giỏ với đầm còn k chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381095,Khách 64: Hiện tại còn mẫu nào v chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381096,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381097,Khách 64: Đầm nhung đen size M và túi trắng còn k chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381098,Khách 64: Cho e hỏi 2 mẫu này còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381099,Khách 64: Dạ e cam ơn có gì mai e nt lại nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381100,"Dạ hiện bên e chưa kiểm kê được số lương áo mã 15 và quần jean ống loe để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381101,Khách 64: Và cả áo luôn nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381102,Khách 64: Cho e hỏi quần L còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381103,Khách 64: Dạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381104,ĐÃ TRỪ 70K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381105,Khách 64: Gửi dồn đơn chung set ren trắng hqa e có dặn gửi chung hàng hôm nay nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381106,Khách 64: R trừ70k tiền shopthu nhằm hqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381107,Khách 64: Lấy cho e 2 mẫu này nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381108,Khách 64: Dạ rồi e cảm ơn c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381109,c muốn lấy thêm hàng thì c đợi bạn chốt đơn gọi rồi c báo với bạn nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381110,Khách 64: Rồi e bù tiền thêm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381111,Khách 64: 70k cho e chốt qua cái đầm này dc k c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381112,Khách 64: Dạ ok c ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381113,dạ vậy c đợi nhân viên gọi chốt rồi báo bạn gộp đơn và lên check tn để trừ 70k c nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381114,Khách 64: Hqa e có dặn nhân viên r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381115,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381116,Khách 64: Chị ơi hqa e có đặt 1set nâu nữa ạ mà chưa thấy chốt hàng dồn đơn vào set ren trắng ngày 23 chị nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381117,c muốn trừ vào đơn sau hay sao ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381118,shop thiếu chị 70k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381119,"dạ shop nhập cod bị nhầm,xin lỗi c ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381120,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381121,Khách 64: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381122,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381123,Khách 64: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381124,Khách 64: Kiểm tra dùm e gấp nhá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381125,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381126,Khách 64: Chị ơi cho e hỏi e mua set này có 199k mà sao ship cod thu e tận 299k v chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381127,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381128,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381129,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381130,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381131,Khách 64: Dạ v ship cho e đi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381132,Dạ chị mẫu này bên shop tạm hết ạ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381133,Khách 64: Nếu k còn thì ship cho e đồ kia đi ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381134,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381135,Khách 64: Set này còn k chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381136,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381137,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381138,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381139,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381140,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381141,Khách 64: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381142,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381143,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381144,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381145,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381146,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381147,Khách 64: Chị ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381148,Khách 64: Và mẫu quần tây size L ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381149,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381150,Khách 64: Chị ơi cho e hỏi mấy mẫu này còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381151,Chào anh/chị Diễm Hà !!!Cảm ơn anh/chị đã liên hệ với Đỗ Hoài Phương Boutique. Hãy gửi cho chúng tôi bất kì câu hỏi nào anh/chị đang thắc mắc nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381152,Chào mừng Bạn Diễm Hà!! Cảm ơn Bạn đã liên hệ với Đỗ Hoài Phương Boutique. Chúng tôi có thể giúp gì cho Bạn ạ?.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381153,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381154,Khách 64: Get Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381155,onversation: Khách 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381156,Khách 65: Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381157,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381158,Khách 65: ĐÃ CHỐT HÀNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381159,Khách 65: VÕ THỊ DIỄM MYxxxxx Ấp đất mới xã long phước huyện long thành tỉnh đồng nai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381160,Khách 65: Tất cả size S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381161,Khách 65: Dạ e con đơn live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381162,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381163,Khách 65: Nhà mình con mẫu may k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381164,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381165,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381166,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381167,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381168,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381169,Khách 65: E dag co viec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381170,Khách 65: Chut tam 1 tieng nua c nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381171,e goi cho minh ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381172,c nghe may giup e ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381173,Khách 65: Dug r c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381174,c ở đâu ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381175,dạ là 2 cục đều giống mẫu giống cod hay s ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381176,Khách 65: De mac công lần sau em đặt hang nữa bên shop k chốt ne :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381177,"Khách 65: Da, ma đơn hàng đó bên c đã  gửi J&T e nhân r nhen !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381178, dt chot hang e da ok roi - có thêm nv goi nua e báo đã có n goi roi ma sao gui thêm nữa nên nay e k nhận,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381179,da có viettel nha c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381180,Khách 65: Nên e k nhận,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381181,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381182,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381183,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381184,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381185,"Khách 65: C oi , bên mình có khi nào giao hang bênh dịch vụ VIETTEL K ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381186,"ơn hàng bên shop đã chốt và e củng đac nhận của dc J&T rồi , ma hnay bên viettel lại giao y chang như vậy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381187,ĐÃ CHỐT ĐƠN. sau khi hàng chốt là gói đi liền nên chị tổng bill một lần giúp em nhé ( lưu ý bên e k ktra hàng trước khi nhận ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381188,Khách 65: 2 set nay nha c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381189,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381190,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381191,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381192,xxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381193,onversation: Khách 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381194,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381195,Khách 66: Khi nào có gởi cho chị đi k e size L đtxxxxx lúc nãy cam trên live quá trời mà k ai đọc hết,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381196,Khách 66: Chị có đơn cái quần trên live có gì dư đầm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381197,ze L thì cho chị một e nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381198,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381199,Khách 66: Lúc nãy chị xem trể còn k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381200,onversation: Khách 67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381201,Khách 67: E chưa có đơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381202,Khách 67: Dạ vậy mai e nt lại ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381203,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381204,Khách 67: Tại nhà e gần shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381205,Khách 67: E ghé lấy ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381206,Khách 67: K4-sizeL-195k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381207,Khách 67: E mún đặt cái đầm như hình dx ko ạ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381208,Khách 67: E do ko coi live trực tiếp dx e mới coi lại,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381209,Khách 67: Alo shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381210,onversation: Khách 68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381211,Khách 68: Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381212,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381213,Khách 68: Mình lấy 1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381214,Khách 68: Shop còn sườn xám sz S ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381215,dạ bên e sẽ chuyển khoản cho mình ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381216,Khách 68: E ck giúp c nhé. 4712205058740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381217,"àng agribank khánh hoà, nguyễn thị hoài phấn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381218,còn 30k phí ban đầu gửi đơn hàng về là chị chịu ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381219,tổng shop sẽ trả cho mình 270k thôi chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381220,e cộng tiền món đồ mình đặt 235k và 35k tiền gửi hàng lỗi về cho shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381221,thì đơn hàng gửi về này bên e chịu cho chị 35k tiền phí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381222,do hàng bị lỗi nên chị gửi về cho bên e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381223,dạ đơn hàng 265k mình nhận bên e gửi về sẽ chịu phí 30k  các bạn có báo với chị là phụ thu ship 30k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381224,Khách 68: Vì c trả tổng số tiền là 265+ 35k hoàn về shop là 300 hết đó e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381225,Khách 68: Là bây h chị mua tiếp đơn hàng bên e sẽ dc freeship hả e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381226,mình muốn bên e chuyển khoản hay trừ vào đơn sau chị đặt ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381227,tổng đơn hàng bên e chịu hoàn về hoặc trừ đơn tiếp theo chị đặt là 270k chị nhé.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381228,ship gửi tới cho đơn hàng mình chịu ship 30k giúp e ạ còn hàng lỗi 235k và phí chị gửi trước cho shop là 35k nữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381229,còn sản phẩm chỉ 235k thôi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381230,dạ đơn hàng này là 265k cộng thêm ship nè chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381231,Khách 68: Và phí c gửi lại hàng lỗi là 35k nữa nhé e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381232,Khách 68: C trả đơn này là 265 e nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381233,"Đơn lỗi 235k c gửi shop đã nhận được rồi, c muốn shop chuyển khoản hay trừ đơn sau ạ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381234,chuyển khoản thì chị gửi shop thông tin số tài khoản + tên chủ tài khoản & ngân hàng chi nhánh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381235,trừ đơn sau thì đơn sau chị nhắc bạn chốt đơn lên check tin nhắn trừ hàng lỗi cho chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381236,họn cách giải quyết rồi báo lại shop nha chị! Cám ơn chị ạ!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381237,bên e nhận được hàng lỗi của chị rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381238,dạ chào chị.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381239,Dạ vâng ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381240,Khách 68: T2 mình mới gửi đc nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381241,Khách 68: Chiều t7 bưu điện chỗ mình ko làm việc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381242,Khách 68: B ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381243,Chị đọc kĩ thông tin em gửi nhé! Chị lưu ý ship thường đừng ship nhanh vì phí ship sẽ cao nha chị! Chị gửi về vui lòng để thông tin người gửi là tên facebook & sdt đặt hàng nha!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381244,"Đơn hàng mình gửi về shop ĐỖ HOÀI PHƯƠNG Đ/c :67/4 đường 30/4 kp2 phường trung dũng tp Biên Hòa Đồng Nai Sdt:xxxxx Ghi chú giúp em là hàng lỗi bên dưới cục hàng, kèm theo tờ bill tiền ngoài cục hàng  và để đầy đủ thông tin giúp e ạ: tên facebook đặt hàng & sđt đặt hàng. Phí SHIP hàng lỗi bên e sẽ chịu (trường hợp bên giao hàng bắt trả trước thì để thu hộ tiền ship giúp e nhé ) .LUU Ý MÌNH KHÔNG GUI BÊN GIAO HÀNG NHANH GIÚP E VÌ PHÍ RẤT CAO và KHÔNG THU COD giá trị hàng. Sau khi nhận được hàng c gửi về bên e sẽ gọi lại và giải quyết cho c luôn ạ!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381245,Khách 68: Ko thấy check vậy nhìe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381246,Khách 68: Shop ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381247,Khách 68: B ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381248,Khách 68: Đây nhé b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381249,"Dạ em chào chị Hoài Phấn Nguyễn. Chị vui lòng chụp giúp em tờ bill MỘC ĐỎ bên trong gói hàng, bill có ghi chữ bằng bút bi, mặt sau có ghi những món chị chốt kèm giá tiền, chụp lại gửi em check nha !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381250,Khách 68: Mình liên hệ chẳng ai bắt máy cả,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381251,Khách 68: Cv phần dây thun bị lỗi may,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381252,Khách 68: Ống tay 2 bên to nhỏ ko đều,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381253,Khách 68: Set này nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381254,Khách 68: Chiều nay mình nhận dc hàng bị lỗi nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381255,Khách 68: Shop ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381256,"Dạ do số lượng hàng nhiều nên mấy bạn vẫn đang gọi, chị chịu khó đợi giúp em nhé!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381257,Khách 68: Bạn có đọc tên r sao k thấy chốt nhỉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381258,Khách 68: M có đặt set này sz M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381259,1/ Mình đặt trên live được đọc tên thì mới có nhân viên gọi cho mình nhé chị yêu !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381260,lượng đơn hàng nhiều nên nhiều khi các bạn chưa gọi tới chị thông cảm đợi thêm giúp e nha ạ .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381261,đôi khi nhiều khách hàng tên giống nhau nên bị trùng tên ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381262,m phiền đợi thêm giúp e chút thời gian nếu vẫn chưa có bạn gọi chị gọi hotline 1900.633.973 giúp e nha chị Hoài Phấn Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381263, chị luôn xinh đẹp ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381264,Khách 68: Sao chưa ai gọi chốt đơn ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381265,onversation: Khách 69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381266,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381267,Khách 69: 2 mẫu áo thun này còn ko ạ,,,,,,,,,Khách 69: 2 mẫu áo thun này còn ko ạ,,,,,,"Khách 69: 2 mẫu áo thun này còn ko ạ,2 mẫu",,,,,,,,,,,,,,
381268,Khách 69: bên e gọi chốt đơn rồi mà tới hôm nay vẫn ko thấy giao,,,,,,,Khách 69: bên e gọi chốt đơn rồi mà tới hôm nay vẫn ko thấy giao,,,,,,,,,,,,,,,,,,,,,,
381269,Khách 69: c cóđơn hàng bên em hôm 6/12 mà bên e vẫn chưa giao cho c,,,,,,,Khách 69: c cóđơn hàng bên em hôm 6/12 mà bên e vẫn chưa giao cho c,,,,,,,,,,,,,,,,,,,,,,
381270,Khách 69: à e,,,,,,,Khách 69: à e,,,,,,,,,,,,,,,,,,,,,,
381271,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
