"id","text","Hello","Done","Connect","Order","Changing","Return","Other","Inform","Request","ID_product","size_product","color_product","material_product","cost_product","amount_product","name_promotion","content_promotion","Id member","phone member","addr member","level member","benefit member","feedback","shiping fee","size customer","height customer","weight customer","addr store","phone store"
"389631","Shop: c ck chưa ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389632","Khách 168: Okie be nha, chi ck lien","","","","","","","Khách 168: Okie be nha, chi ck lien","","","","","","","","","","","","","","","","","","","","","",""
"389633","Shop: e giữ đơn c nè","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389634","Shop: vậy c ck 465k giúp e nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389635","Khách 168: Vay gio chi ck 2 món nay truoc hay sao em hen","","","","","","","Khách 168: Vay gio chi ck 2 món nay truoc hay sao em hen","","","","","","","","2 món ","","","","","","","","","","","","","",""
"389636","Khách 168: Chi co 2 đơn khác trên live nữa á em, có 1 bạn gọi chốt 1 món rồi, chi còn 1 món chị mới chốt tối qua thì bạn nói là mai sẽ co ban gọi chốt món còn lại","","","","","","","Khách 168: Chi co 2 đơn khác trên live nữa á em, có 1 bạn gọi chốt 1 món rồi, chi còn 1 món chị mới chốt tối qua thì bạn nói là mai sẽ co ban gọi chốt món còn lại","","","","","2 đơn |/|1 món|/|1 món ","","","","","","","","","","","","","","","","",""
"389637","Shop: c đi đơn hay ck giữ đơn c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389638","Khách 168: Ko có luôn á em ui","","","","","","","Khách 168: Ko có luôn á em ui","","","","","","","","","","","","","","","","","","","","","",""
"389639","Shop: set 215k c cũng k có đơn live đúng k c","","","","","","","","","","","","","","215k","","","","","","","","","","","","","","",""
"389640","Khách 168: Chi ko có á em","","","","","","","Khách 168: Chi ko có á em","","","","","","","","","","","","","","","","","","","","","",""
"389641","Shop: đầm ren c có đươn trên live k c","","","","","","","","",""," đầm ren ","","","","","","","","","","","","","","","","","","",""
"389642","Shop: Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389643","Khách 168: Dam ren va set dưới quần đen áo trắng còn ko em","","","","","","","","","Khách 168: Dam ren va set dưới quần đen áo trắng còn ko em","Dam ren ","","đen|/|trắng","","","Khách 168: Dam ren va set dưới quần đen áo trắng còn ko em","","","","","","","","","","","","","",""
"389644","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389645","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389646","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389647","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0251.730.9099"
"389648","Khách 168: Oh cảm ơn em","","","","","","","Khách 168: Oh cảm ơn em","","","","","","","","","","","","","","","","","","","","","",""
"389649","Shop: dạ hết nè c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389650","Khách 168: Áo này còn ko em hen","","","","","","","","","Khách 168: Áo này còn ko em hen","","","","","","Khách 168: Áo này còn ko em hen","","","","","","","","","","","","","",""
"389651","Khách 168: Cảm ơn em nhiều nghen","","","","","","","Khách 168: Cảm ơn em nhiều nghen","","","","","","","","","","","","","","","","","","","","","",""
"389652","Khách 168: Hihi","","","","","","","Khách 168: Hihi","","","","","","","","","","","","","","","","","","","","","",""
"389653","Khách 168: Đựơc 2 món á em ơi","","","","","","","Khách 168: Đựơc 2 món á em ơi","","","","","","","","2 món","","","","","","","","","","","","","",""
"389654","Shop: à, chốt đủ rồi hả c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389655","Shop: Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389656","Khách 168: Hôm qua có bạn gọi chị chốt rồi á em ơi","","","","","","","Khách 168: Hôm qua có bạn gọi chị chốt rồi á em ơi","","","","","","","","","","","","","","","","","","","","","",""
"389657","Shop: 2 mẫu sale kia hết ạ","","","","","","","","","","","","","","","2 mẫu","","","","","","","","","","","","","",""
"389658","Shop: c ơi, cjir còn set hồng thôi c","","","","","","","","","","","","","","","hồng","","","","","","","","","","","","","",""
"389659","Khách 168: Thanks em","","","","","","","Khách 168: Thanks em","","","","","","","","","","","","","","","","","","","","","",""
"389660","Shop: e check rồi báo c nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389661","Khách 168: Chi ko có đơn trên live nghen em","","","","","","","Khách 168: Chi ko có đơn trên live nghen em","","","","","","","","","","","","","","","","","","","","","",""
"389662","Shop: Mình có đơn trên live không chị ơi . Trường hợp mình được đọc tên  trên live không chốt trong tin nhắn giúp e nhé chị để tránh trường hợp bị trùng bill ạ .","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389663","Shop: Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389664","Khách 168: Em kiểm dùm chị 3 mẫu đó còn ko nghen em ơi","","","","","","","","","Khách 168: Em kiểm dùm chị 3 mẫu đó còn ko nghen em ơi","","","","","","Khách 168: Em kiểm dùm chị 3 mẫu đó còn ko nghen em ơi","","","","","","","","","","","","","",""
"389665","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389666","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389667","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389668","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0251.730.9099"
"389669","Khách 168: Cam on em nghen","","","","","","","Khách 168: Cam on em nghen","","","","","","","","","","","","","","","","","","","","","",""
"389670","Shop: e đi đơn c nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389671","Shop: ok c e nhận rồi ne","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389672","Khách 168: Day nha em oi","","","","","","","Khách 168: Day nha em oi","","","","","","","","","","","","","","","","","","","","","",""
"389673","Shop: c ck rồi chụp giao dịch e check nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389674","Khách 168: Ok em","","","","","","","Khách 168: Ok em","","","","","","","","","","","","","","","","","","","","","",""
"389675","Shop: dạ đơn c 534 nè c","","","","","","","","","","","","","","534","","","","","","","","","","","","","","",""
"389676","Khách 168: Hihi","","","","","","","Khách 168: Hihi","","","","","","","","","","","","","","","","","","","","","",""
"389677","Khách 168: Vay gio chi ck bao nhieu em hen","","","","","","","","","Khách 168: Vay gio chi ck bao nhieu em hen","","","","","Khách 168: Vay gio chi ck bao nhieu em hen","","","","","","","","","","","","","","",""
"389678","Khách 168: Chi ck nha","","","","","","","Khách 168: Chi ck nha","","","","","","","","","","","","","","","","","","","","","",""
"389679","Shop: c ck k ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389680","Shop: trên 500k chuyển khoản freeship nè c","","","","","","","","","","","","",""," 500k ","","","","","","","","","","freeship ","","","","",""
"389681","Khách 168: Chi tuong tren 500k duoc freeship hihi","","","","","","","Khách 168: Chi tuong tren 500k duoc freeship hihi","","","","","",""," 500k","","","","","","","","",""," freeship","","","","",""
"389682","Khách 168: Em oi, neu ko freeship thi thoi em cu ship chi dua tien mat nha.. chi khoi ck nha em","","","","","","","","Khách 168: Em oi, neu ko freeship thi thoi em cu ship chi dua tien mat nha.. chi khoi ck nha em","","","","","","","","","","","","","","","","freeship ","","","","",""
"389683","Shop: 1 đầm thôi đúng k c","","","","","","","","","","","","","","","1 đầm","","","","","","","","","","","","","",""
"389684","Shop: Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389685","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389686","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389687","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389688","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0251.730.9099"
"389689","Khách 168: Dam trang nay con ko em? Neu con ship luon chi nha","","","","","","","","","Khách 168: Dam trang nay con ko em? Neu con ship luon chi nha","",""," trang","","","Khách 168: Dam trang nay con ko em? Neu con ship luon chi nha","","","","","","","","","","","","","",""
"389690","Shop: ok c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389691","Khách 168: Cảm ơn em nha","","","","","","","Khách 168: Cảm ơn em nha","","","","","","","","","","","","","","","","","","","","","",""
"389692","Khách 168: 132 Bến Vân Đồn, P6, Q4 nha em","","","","","","","","Khách 168: 132 Bến Vân Đồn, P6, Q4 nha em","","","","","","","","","","","","132 Bến Vân Đồn, P6, Q4","","","","","","","","",""
"389693","Shop: ship ĐC cũ đúng k c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389694","Shop: e nhận được rồi nha c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389695","Khách 168: Em oi chi ck roi nghen","","","","","","","Khách 168: Em oi chi ck roi nghen","","","","","","","","","","","","","","","","","","","","","",""
"389696","Khách 168: Em gọi chị nghen :)","","","","","","","Khách 168: Em gọi chị nghen :)","","","","","","","","","","","","","","","","","","","","","",""
"389697","Khách 168: Chị mới gọi tính gặp em mà có bạn nói em sẽ gọi chị sau","","","","","","","Khách 168: Chị mới gọi tính gặp em mà có bạn nói em sẽ gọi chị sau","","","","","","","","","","","","","","","","","","","","","",""
